cycle,state,Candidateidentifier,Percentage.of.Vote.won.x,samplesize,daysLeft,numberSupport,pollster,Republican,Democrat,pvi,experienced
2018,Wisconsin,2018WIVukmir,44.6,800,-52,320.0,Marquette University Law School,1,0,-1.482069759,1
2018,Maryland,2018MDCardin,64.9,472,-52,264.0,Goucher College,0,1,15.13676878,1
2018,Maryland,2018MDCampbell,30.3,472,-52,80.0,Goucher College,1,0,15.13676878,0
2018,Montana,2018MTTester,50.3,950,-52,475.0,Benenson Strategy Group,0,1,-8.652566712,1
2018,Montana,2018MTRosendale,46.8,950,-52,408.0,Benenson Strategy Group,1,0,-8.652566712,1
2018,West Virginia,2018WVManchin,49.6,825,-53,369.0,Emerson College,0,1,-13.38955503,1
2018,West Virginia,2018WVMorrisey,46.3,825,-53,273.0,Emerson College,1,0,-13.38955503,1
2018,Arizona,2018AZSinema,50.0,761,-53,380.0,SSRS,0,1,-4.106799945,1
2018,Arizona,2018AZMcSally,47.6,761,-53,327.0,SSRS,1,0,-4.106799945,1
2018,Arizona,2018AZSinema,50.0,854,-53,409.0,SSRS,0,1,-4.106799945,1
2018,Arizona,2018AZMcSally,47.6,854,-53,350.0,SSRS,1,0,-4.106799945,1
2018,Tennessee,2018TNBredesen,43.9,723,-53,361.0,SSRS,0,1,-14.12184488,1
2018,Tennessee,2018TNBlackburn,54.7,723,-53,325.0,SSRS,1,0,-14.12184488,1
2018,Tennessee,2018TNBredesen,43.9,852,-53,426.0,SSRS,0,1,-14.12184488,1
2018,Tennessee,2018TNBlackburn,54.7,852,-53,357.0,SSRS,1,0,-14.12184488,1
2018,Ohio,2018OHBrown,53.4,1048,-53,513.0,Baldwin Wallace University,0,1,-4.171365879,1
2018,Ohio,2018OHRenacci,46.6,1048,-53,335.0,Baldwin Wallace University,1,0,-4.171365879,1
2018,Missouri,2018MOMcCaskill,45.6,917,-54,412.0,YouGov,0,1,-6.881433406,1
2018,Missouri,2018MOHawley,51.4,917,-54,412.0,YouGov,1,0,-6.881433406,1
2018,Montana,2018MTTester,50.3,453,-54,212.0,YouGov,0,1,-8.652566712,1
2018,Montana,2018MTRosendale,46.8,453,-54,203.0,YouGov,1,0,-8.652566712,1
2018,Michigan,2018MIStabenow,52.3,800,-54,440.0,Target Insyght,0,1,0.110617903,1
2018,Michigan,2018MIJames,45.8,800,-54,320.0,Target Insyght,1,0,0.110617903,0
2018,Texas,2018TXO'Rourke,48.3,992,-54,466.0,Ipsos,0,1,-7.023984994,1
2018,Texas,2018TXCruz,50.9,992,-54,446.0,Ipsos,1,0,-7.023984994,1
2018,Texas,2018TXO'Rourke,48.3,2000,-54,780.0,Ipsos,0,1,-7.023984994,1
2018,Texas,2018TXCruz,50.9,2000,-54,720.0,Ipsos,1,0,-7.023984994,1
2018,Arizona,2018AZSinema,50.0,1016,-54,476.0,Ipsos,0,1,-4.106799945,1
2018,Arizona,2018AZMcSally,47.6,1016,-54,450.0,Ipsos,1,0,-4.106799945,1
2018,Arizona,2018AZSinema,50.0,2000,-54,780.0,Ipsos,0,1,-4.106799945,1
2018,Arizona,2018AZMcSally,47.6,2000,-54,700.0,Ipsos,1,0,-4.106799945,1
2018,California,2018CAFeinstein,54.2,1021,-54,450.0,Ipsos,0,1,10.76322564,1
2018,California,2018CAde Leon,45.8,1021,-54,242.0,Ipsos,0,1,10.76322564,1
2018,California,2018CAFeinstein,54.2,2000,-54,700.0,Ipsos,0,1,10.76322564,1
2018,California,2018CAde Leon,45.8,2000,-54,360.0,Ipsos,0,1,10.76322564,1
2018,Pennsylvania,2018PACasey,55.7,800,-55,416.0,Rasmussen Reports/Pulse Opinion Research,0,1,0.390350973,1
2018,Pennsylvania,2018PABarletta,42.6,800,-55,304.0,Rasmussen Reports/Pulse Opinion Research,1,0,0.390350973,1
2018,Michigan,2018MIStabenow,52.3,1009,-55,544.0,Mitchell Research & Communications,0,1,0.110617903,1
2018,Michigan,2018MIJames,45.8,1009,-55,413.0,Mitchell Research & Communications,1,0,0.110617903,0
2018,Missouri,2018MOMcCaskill,45.6,1724,-55,758.0,Trafalgar Group,0,1,-6.881433406,1
2018,Missouri,2018MOHawley,51.4,1724,-55,810.0,Trafalgar Group,1,0,-6.881433406,1
2018,Arizona,2018AZSinema,50.0,800,-55,408.0,TargetSmart,0,1,-4.106799945,1
2018,Arizona,2018AZMcSally,47.6,800,-55,368.0,TargetSmart,1,0,-4.106799945,1
2018,New Mexico,2018NMHeinrich,54.1,966,-55,454.0,Research & Polling Inc.,0,1,2.403798731,1
2018,New Mexico,2018NMRich,30.5,966,-55,251.0,Research & Polling Inc.,1,0,2.403798731,0
2018,New Mexico,2018NMJohnson,15.4,966,-55,154.0,Research & Polling Inc.,1,0,2.403798731,1
2018,Nevada,2018NVRosen,50.4,700,-56,329.0,Gravis Marketing,0,1,0.039999588,1
2018,Nevada,2018NVHeller,45.4,700,-56,315.0,Gravis Marketing,1,0,0.039999588,1
2018,Texas,2018TXO'Rourke,48.3,1161,-56,527.0,Chism Strategies,0,1,-7.023984994,1
2018,Texas,2018TXCruz,50.9,1161,-56,573.0,Chism Strategies,1,0,-7.023984994,1
2018,Minnesota,2018MNKlobuchar,60.3,800,-56,480.0,Mason-Dixon Polling & Research Inc.,0,1,1.11430914,1
2018,Minnesota,2018MNNewberger,36.2,800,-56,240.0,Mason-Dixon Polling & Research Inc.,1,0,1.11430914,1
2018,Tennessee,2018TNBredesen,43.9,1038,-56,467.0,Triton Polling & Research,0,1,-14.12184488,1
2018,Tennessee,2018TNBlackburn,54.7,1038,-56,501.0,Triton Polling & Research,1,0,-14.12184488,1
2018,Florida,2018FLNelson,49.9,1000,-56,446.0,Ipsos,0,1,-1.790610365,1
2018,Florida,2018FLScott,50.1,1000,-56,460.0,Ipsos,1,0,-1.790610365,1
2018,Florida,2018FLNelson,49.9,2015,-56,725.0,Ipsos,0,1,-1.790610365,1
2018,Florida,2018FLScott,50.1,2015,-56,765.0,Ipsos,1,0,-1.790610365,1
2018,Florida,2018FLNelson,49.9,800,-57,360.0,Rasmussen Reports/Pulse Opinion Research,0,1,-1.790610365,1
2018,Florida,2018FLScott,50.1,800,-57,352.0,Rasmussen Reports/Pulse Opinion Research,1,0,-1.790610365,1
2018,Arizona,2018AZSinema,50.0,710,-57,333.0,Fox News/Beacon Research/Shaw & Co. Research,0,1,-4.106799945,1
2018,Arizona,2018AZMcSally,47.6,710,-57,312.0,Fox News/Beacon Research/Shaw & Co. Research,1,0,-4.106799945,1
2018,Arizona,2018AZSinema,50.0,801,-57,368.0,Fox News/Beacon Research/Shaw & Co. Research,0,1,-4.106799945,1
2018,Arizona,2018AZMcSally,47.6,801,-57,336.0,Fox News/Beacon Research/Shaw & Co. Research,1,0,-4.106799945,1
2018,Tennessee,2018TNBredesen,43.9,686,-57,301.0,Fox News/Beacon Research/Shaw & Co. Research,0,1,-14.12184488,1
2018,Tennessee,2018TNBlackburn,54.7,686,-57,322.0,Fox News/Beacon Research/Shaw & Co. Research,1,0,-14.12184488,1
2018,Tennessee,2018TNBredesen,43.9,809,-57,347.0,Fox News/Beacon Research/Shaw & Co. Research,0,1,-14.12184488,1
2018,Tennessee,2018TNBlackburn,54.7,809,-57,364.0,Fox News/Beacon Research/Shaw & Co. Research,1,0,-14.12184488,1
2018,North Dakota,2018NDHeitkamp,45.5,701,-57,308.0,Fox News/Beacon Research/Shaw & Co. Research,0,1,-15.10961444,1
2018,North Dakota,2018NDCramer,55.5,701,-57,336.0,Fox News/Beacon Research/Shaw & Co. Research,1,0,-15.10961444,1
2018,North Dakota,2018NDHeitkamp,45.5,804,-57,337.0,Fox News/Beacon Research/Shaw & Co. Research,0,1,-15.10961444,1
2018,North Dakota,2018NDCramer,55.5,804,-57,377.0,Fox News/Beacon Research/Shaw & Co. Research,1,0,-15.10961444,1
2018,Indiana,2018INDonnelly,45.0,677,-57,291.0,Fox News/Beacon Research/Shaw & Co. Research,0,1,-8.112056678,1
2018,Indiana,2018INBraun,50.9,677,-57,304.0,Fox News/Beacon Research/Shaw & Co. Research,1,0,-8.112056678,1
2018,Indiana,2018INDonnelly,45.0,804,-57,337.0,Fox News/Beacon Research/Shaw & Co. Research,0,1,-8.112056678,1
2018,Indiana,2018INBraun,50.9,804,-57,329.0,Fox News/Beacon Research/Shaw & Co. Research,1,0,-8.112056678,1
2018,Missouri,2018MOMcCaskill,45.6,675,-57,303.0,Fox News/Beacon Research/Shaw & Co. Research,0,1,-6.881433406,1
2018,Missouri,2018MOHawley,51.4,675,-57,303.0,Fox News/Beacon Research/Shaw & Co. Research,1,0,-6.881433406,1
2018,Missouri,2018MOMcCaskill,45.6,808,-57,339.0,Fox News/Beacon Research/Shaw & Co. Research,0,1,-6.881433406,1
2018,Missouri,2018MOHawley,51.4,808,-57,347.0,Fox News/Beacon Research/Shaw & Co. Research,1,0,-6.881433406,1
2018,Missouri,2018MOMcCaskill,45.6,675,-57,297.0,Fox News/Beacon Research/Shaw & Co. Research,0,1,-6.881433406,1
2018,Missouri,2018MOHawley,51.4,675,-57,276.0,Fox News/Beacon Research/Shaw & Co. Research,1,0,-6.881433406,1
2018,Missouri,2018MOMcCaskill,45.6,808,-57,331.0,Fox News/Beacon Research/Shaw & Co. Research,0,1,-6.881433406,1
2018,Missouri,2018MOHawley,51.4,808,-57,315.0,Fox News/Beacon Research/Shaw & Co. Research,1,0,-6.881433406,1
2018,Ohio,2018OHBrown,53.4,1592,-57,748.0,Morning Consult,0,1,-4.171365879,1
2018,Ohio,2018OHRenacci,46.6,1592,-57,493.0,Morning Consult,1,0,-4.171365879,1
2018,Nevada,2018NVRosen,50.4,500,-58,208.0,Suffolk University,0,1,0.039999588,1
2018,Nevada,2018NVHeller,45.4,500,-58,206.0,Suffolk University,1,0,0.039999588,1
2018,Michigan,2018MIStabenow,52.3,1000,-59,530.0,Strategic National,0,1,0.110617903,1
2018,Michigan,2018MIJames,45.8,1000,-59,350.0,Strategic National,1,0,0.110617903,0
2018,Florida,2018FLNelson,49.9,634,-59,278.0,SurveyUSA,0,1,-1.790610365,1
2018,Florida,2018FLScott,50.1,634,-59,291.0,SurveyUSA,1,0,-1.790610365,1
2018,Texas,2018TXO'Rourke,48.3,800,-59,352.0,Rasmussen Reports/Pulse Opinion Research,0,1,-7.023984994,1
2018,Texas,2018TXCruz,50.9,800,-59,376.0,Rasmussen Reports/Pulse Opinion Research,1,0,-7.023984994,1
2018,Virginia,2018VAKaine,57.1,704,-59,359.0,SSRS,0,1,0.7271012379999999,1
2018,Virginia,2018VAStewart,41.1,704,-59,232.0,SSRS,1,0,0.7271012379999999,1
2018,Virginia,2018VAKaine,57.1,512,-59,266.0,SSRS,0,1,0.7271012379999999,1
2018,Virginia,2018VAStewart,41.1,512,-59,184.0,SSRS,1,0,0.7271012379999999,1
2018,Virginia,2018VAKaine,57.1,801,-59,392.0,SSRS,0,1,0.7271012379999999,1
2018,Virginia,2018VAStewart,41.1,801,-59,240.0,SSRS,1,0,0.7271012379999999,1
2018,Minnesota,2018MNKlobuchar,60.3,574,-60,304.0,SurveyUSA,0,1,1.11430914,1
2018,Minnesota,2018MNNewberger,36.2,574,-60,218.0,SurveyUSA,1,0,1.11430914,1
2018,Texas,2018TXO'Rourke,48.3,519,-61,216.0,Dixie Strategies,0,1,-7.023984994,1
2018,Texas,2018TXCruz,50.9,519,-61,238.0,Dixie Strategies,1,0,-7.023984994,1
2018,Arizona,2018AZSinema,50.0,882,-61,423.0,Gravis Marketing,0,1,-4.106799945,1
2018,Arizona,2018AZMcSally,47.6,882,-61,432.0,Gravis Marketing,1,0,-4.106799945,1
2018,Michigan,2018MIStabenow,52.3,600,-61,333.0,Glengariff Group Inc.,0,1,0.110617903,1
2018,Michigan,2018MIJames,45.8,600,-61,195.0,Glengariff Group Inc.,1,0,0.110617903,0
2018,Arizona,2018AZSinema,50.0,597,-62,271.0,OH Predictive Insights/MBQF,0,1,-4.106799945,1
2018,Arizona,2018AZMcSally,47.6,597,-62,290.0,OH Predictive Insights/MBQF,1,0,-4.106799945,1
2018,Arizona,2018AZSinema,50.0,550,-62,253.0,Data Orbital,0,1,-4.106799945,1
2018,Arizona,2018AZMcSally,47.6,550,-62,229.0,Data Orbital,1,0,-4.106799945,1
2018,Ohio,2018OHBrown,53.4,822,-64,379.0,Change Research,0,1,-4.171365879,1
2018,Ohio,2018OHRenacci,46.6,822,-64,343.0,Change Research,1,0,-4.171365879,1
2018,Florida,2018FLNelson,49.9,785,-65,384.0,Quinnipiac University,0,1,-1.790610365,1
2018,Florida,2018FLScott,50.1,785,-65,384.0,Quinnipiac University,1,0,-1.790610365,1
2018,California,2018CAFeinstein,54.2,900,-66,335.0,Probolsky Research,0,1,10.76322564,1
2018,California,2018CAde Leon,45.8,900,-66,262.0,Probolsky Research,0,1,10.76322564,1
2018,Utah,2018UTWilson,30.9,809,-68,234.0,Dan Jones & Associates,0,1,-16.22280025,1
2018,Utah,2018UTRomney,62.6,809,-68,444.0,Dan Jones & Associates,1,0,-16.22280025,1
2018,Montana,2018MTTester,50.3,466,-68,260.0,University of Montana,0,1,-8.652566712,1
2018,Montana,2018MTRosendale,46.8,466,-68,149.0,University of Montana,1,0,-8.652566712,1
2018,Florida,2018FLNelson,49.9,743,-69,341.0,Public Policy Polling,0,1,-1.790610365,1
2018,Florida,2018FLScott,50.1,743,-69,334.0,Public Policy Polling,1,0,-1.790610365,1
2018,Florida,2018FLNelson,49.9,1755,-69,831.0,St. Pete Polls,0,1,-1.790610365,1
2018,Florida,2018FLScott,50.1,1755,-69,830.0,St. Pete Polls,1,0,-1.790610365,1
2018,Florida,2018FLNelson,49.9,1225,-69,575.0,Gravis Marketing,0,1,-1.790610365,1
2018,Florida,2018FLScott,50.1,1225,-69,575.0,Gravis Marketing,1,0,-1.790610365,1
2018,New York,2018NYGillibrand,67.0,2783,-69,1419.0,Liberty Opinion Research,0,1,9.796951795,1
2018,New York,2018NYFarley,33.0,2783,-69,1001.0,Liberty Opinion Research,1,0,9.796951795,0
2018,Indiana,2018INDonnelly,45.0,816,-70,350.0,Marist College,0,1,-8.112056678,1
2018,Indiana,2018INBraun,50.9,816,-70,326.0,Marist College,1,0,-8.112056678,1
2018,Indiana,2018INDonnelly,45.0,576,-70,253.0,Marist College,0,1,-8.112056678,1
2018,Indiana,2018INBraun,50.9,576,-70,236.0,Marist College,1,0,-8.112056678,1
2018,Indiana,2018INDonnelly,45.0,816,-70,391.0,Marist College,0,1,-8.112056678,1
2018,Indiana,2018INBraun,50.9,816,-70,342.0,Marist College,1,0,-8.112056678,1
2018,Indiana,2018INDonnelly,45.0,576,-70,282.0,Marist College,0,1,-8.112056678,1
2018,Indiana,2018INBraun,50.9,576,-70,247.0,Marist College,1,0,-8.112056678,1
2018,Missouri,2018MOMcCaskill,45.6,568,-71,266.0,Marist College,0,1,-6.881433406,1
2018,Missouri,2018MOHawley,51.4,568,-71,266.0,Marist College,1,0,-6.881433406,1
2018,Missouri,2018MOMcCaskill,45.6,774,-71,356.0,Marist College,0,1,-6.881433406,1
2018,Missouri,2018MOHawley,51.4,774,-71,363.0,Marist College,1,0,-6.881433406,1
2018,Missouri,2018MOMcCaskill,45.6,568,-71,249.0,Marist College,0,1,-6.881433406,1
2018,Missouri,2018MOHawley,51.4,568,-71,227.0,Marist College,1,0,-6.881433406,1
2018,Missouri,2018MOMcCaskill,45.6,774,-71,332.0,Marist College,0,1,-6.881433406,1
2018,Missouri,2018MOHawley,51.4,774,-71,301.0,Marist College,1,0,-6.881433406,1
2018,Tennessee,2018TNBredesen,43.9,730,-71,350.0,Marist College,0,1,-14.12184488,1
2018,Tennessee,2018TNBlackburn,54.7,730,-71,321.0,Marist College,1,0,-14.12184488,1
2018,Tennessee,2018TNBredesen,43.9,538,-71,258.0,Marist College,0,1,-14.12184488,1
2018,Tennessee,2018TNBlackburn,54.7,538,-71,247.0,Marist College,1,0,-14.12184488,1
2018,Connecticut,2018CTMurphy,59.5,606,-72,327.0,Gravis Marketing,0,1,4.933092737,1
2018,Connecticut,2018CTCorey,39.4,606,-72,224.0,Gravis Marketing,1,0,4.933092737,0
2018,Utah,2018UTWilson,30.9,2400,-72,446.0,Lighthouse Research,0,1,-16.22280025,1
2018,Utah,2018UTRomney,62.6,2400,-72,1406.0,Lighthouse Research,1,0,-16.22280025,1
2018,West Virginia,2018WVManchin,49.6,600,-73,282.0,Harper Polling,0,1,-13.38955503,1
2018,West Virginia,2018WVMorrisey,46.3,600,-73,246.0,Harper Polling,1,0,-13.38955503,1
2018,Pennsylvania,2018PACasey,55.7,511,-73,245.0,Franklin & Marshall College,0,1,0.390350973,1
2018,Pennsylvania,2018PABarletta,42.6,511,-73,148.0,Franklin & Marshall College,1,0,0.390350973,1
2018,Pennsylvania,2018PACasey,55.7,222,-73,104.0,Franklin & Marshall College,0,1,0.390350973,1
2018,Pennsylvania,2018PABarletta,42.6,222,-73,75.0,Franklin & Marshall College,1,0,0.390350973,1
2018,West Virginia,2018WVManchin,49.6,404,-73,185.0,Research America Inc.,0,1,-13.38955503,1
2018,West Virginia,2018WVMorrisey,46.3,404,-73,153.0,Research America Inc.,1,0,-13.38955503,1
2018,Texas,2018TXO'Rourke,48.3,550,-74,204.0,Emerson College,0,1,-7.023984994,1
2018,Texas,2018TXCruz,50.9,550,-74,207.0,Emerson College,1,0,-7.023984994,1
2018,Virginia,2018VAKaine,57.1,1119,-75,561.0,Cygnal,0,1,0.7271012379999999,1
2018,Virginia,2018VAStewart,41.1,1119,-75,511.0,Cygnal,1,0,0.7271012379999999,1
2018,Wisconsin,2018WIBaldwin,55.4,500,-75,249.0,Suffolk University,0,1,-1.482069759,1
2018,Wisconsin,2018WIVukmir,44.6,500,-75,211.0,Suffolk University,1,0,-1.482069759,1
2018,Montana,2018MTTester,50.3,600,-77,270.0,WPA Intelligence (WPAi),0,1,-8.652566712,1
2018,Montana,2018MTRosendale,46.8,600,-77,282.0,WPA Intelligence (WPAi),1,0,-8.652566712,1
2018,Nevada,2018NVRosen,50.4,528,-78,253.0,Public Policy Polling,0,1,0.039999588,1
2018,Nevada,2018NVHeller,45.4,528,-78,227.0,Public Policy Polling,1,0,0.039999588,1
2018,Connecticut,2018CTMurphy,59.5,1029,-78,607.0,Quinnipiac University,0,1,4.933092737,1
2018,Connecticut,2018CTCorey,39.4,1029,-78,318.0,Quinnipiac University,1,0,4.933092737,0
2018,Minnesota,2018MNKlobuchar,60.3,500,-79,268.0,Suffolk University,0,1,1.11430914,1
2018,Minnesota,2018MNNewberger,36.2,500,-79,168.0,Suffolk University,1,0,1.11430914,1
2018,Florida,2018FLNelson,49.9,800,-79,312.0,Florida Atlantic University,0,1,-1.790610365,1
2018,Florida,2018FLScott,50.1,800,-79,360.0,Florida Atlantic University,1,0,-1.790610365,1
2018,New Jersey,2018NJMenendez,54.0,908,-79,390.0,Quinnipiac University,0,1,5.440680607000001,1
2018,New Jersey,2018NJHugin,42.8,908,-79,335.0,Quinnipiac University,1,0,5.440680607000001,0
2018,Wisconsin,2018WIBaldwin,55.4,800,-80,408.0,Marquette University Law School,0,1,-1.482069759,1
2018,Wisconsin,2018WIVukmir,44.6,800,-80,344.0,Marquette University Law School,1,0,-1.482069759,1
2018,Wisconsin,2018WIBaldwin,55.4,601,-80,294.0,Marquette University Law School,0,1,-1.482069759,1
2018,Wisconsin,2018WIVukmir,44.6,601,-80,282.0,Marquette University Law School,1,0,-1.482069759,1
2018,Virginia,2018VAKaine,57.1,512,-80,261.0,Roanoke College,0,1,0.7271012379999999,1
2018,Virginia,2018VAStewart,41.1,512,-80,174.0,Roanoke College,1,0,0.7271012379999999,1
2018,New Mexico,2018NMHeinrich,54.1,500,-81,194.0,Emerson College,0,1,2.403798731,1
2018,New Mexico,2018NMRich,30.5,500,-81,52.0,Emerson College,1,0,2.403798731,0
2018,New Mexico,2018NMJohnson,15.4,500,-81,102.0,Emerson College,1,0,2.403798731,1
2018,Michigan,2018MIStabenow,52.3,647,-83,329.0,Gravis Marketing,0,1,0.110617903,1
2018,Michigan,2018MIJames,45.8,647,-83,226.0,Gravis Marketing,1,0,0.110617903,0
2018,Texas,2018TXO'Rourke,48.3,759,-83,341.0,Marist College,0,1,-7.023984994,1
2018,Texas,2018TXCruz,50.9,759,-83,371.0,Marist College,1,0,-7.023984994,1
2018,Pennsylvania,2018PACasey,55.7,713,-83,377.0,Marist College,0,1,0.390350973,1
2018,Pennsylvania,2018PABarletta,42.6,713,-83,270.0,Marist College,1,0,0.390350973,1
2018,Florida,2018FLNelson,49.9,500,-83,179.0,Saint Leo University,0,1,-1.790610365,1
2018,Florida,2018FLScott,50.1,500,-83,202.0,Saint Leo University,1,0,-1.790610365,1
2018,New Jersey,2018NJMenendez,54.0,753,-84,301.0,Gravis Marketing,0,1,5.440680607000001,1
2018,New Jersey,2018NJHugin,42.8,753,-84,225.0,Gravis Marketing,1,0,5.440680607000001,0
2018,Pennsylvania,2018PACasey,55.7,2012,-84,947.0,Commonwealth Leaders Fund,0,1,0.390350973,1
2018,Pennsylvania,2018PABarletta,42.6,2012,-84,909.0,Commonwealth Leaders Fund,1,0,0.390350973,1
2018,Michigan,2018MIStabenow,52.3,700,-85,350.0,Strategic National,0,1,0.110617903,1
2018,Michigan,2018MIJames,45.8,700,-85,245.0,Strategic National,1,0,0.110617903,0
2018,Missouri,2018MOMcCaskill,45.6,501,-85,205.0,WPA Intelligence (WPAi),0,1,-6.881433406,1
2018,Missouri,2018MOHawley,51.4,501,-85,240.0,WPA Intelligence (WPAi),1,0,-6.881433406,1
2018,Michigan,2018MIStabenow,52.3,602,-85,294.0,Tarrance Group,0,1,0.110617903,1
2018,Michigan,2018MIJames,45.8,602,-85,228.0,Tarrance Group,1,0,0.110617903,0
2018,Tennessee,2018TNBredesen,43.9,620,-88,272.0,Gravis Marketing,0,1,-14.12184488,1
2018,Tennessee,2018TNBlackburn,54.7,620,-88,297.0,Gravis Marketing,1,0,-14.12184488,1
2018,Minnesota,2018MNKlobuchar,60.3,500,-88,251.0,Emerson College,0,1,1.11430914,1
2018,Minnesota,2018MNNewberger,36.2,500,-88,129.0,Emerson College,1,0,1.11430914,1
2018,Missouri,2018MOMcCaskill,45.6,1785,-90,838.0,Remington Research Group,0,1,-6.881433406,1
2018,Missouri,2018MOHawley,51.4,1785,-90,838.0,Remington Research Group,1,0,-6.881433406,1
2018,Indiana,2018INDonnelly,45.0,1420,-92,719.0,Trafalgar Group,0,1,-8.112056678,1
2018,Indiana,2018INBraun,50.9,1420,-92,548.0,Trafalgar Group,1,0,-8.112056678,1
2018,Maine,2018MERingelstein,10.4,500,-93,44.0,Suffolk University,0,1,1.414830868,0
2018,Maine,2018MEBrakey,35.2,500,-93,125.0,Suffolk University,1,0,1.414830868,1
2018,Maine,2018MEKing,54.3,500,-93,258.0,Suffolk University,1,0,1.414830868,1
2018,Maine,2018MERingelstein,10.4,500,-93,-0.0,Suffolk University,0,1,1.414830868,0
2018,Maine,2018MEBrakey,35.2,500,-93,133.0,Suffolk University,1,0,1.414830868,1
2018,Maine,2018MEKing,54.3,500,-93,292.0,Suffolk University,1,0,1.414830868,1
2018,New Mexico,2018NMHeinrich,54.1,500,-94,240.0,GQR Research (GQRR),0,1,2.403798731,1
2018,New Mexico,2018NMRich,30.5,500,-94,165.0,GQR Research (GQRR),1,0,2.403798731,0
2018,New Mexico,2018NMJohnson,15.4,500,-94,85.0,GQR Research (GQRR),1,0,2.403798731,1
2018,New Mexico,2018NMHeinrich,54.1,800,-94,376.0,GBAO,0,1,2.403798731,1
2018,New Mexico,2018NMRich,30.5,800,-94,232.0,GBAO,1,0,2.403798731,0
2018,New Mexico,2018NMJohnson,15.4,800,-94,176.0,GBAO,1,0,2.403798731,1
2018,New Mexico,2018NMHeinrich,54.1,800,-94,400.0,GBAO,0,1,2.403798731,1
2018,New Mexico,2018NMJohnson,15.4,800,-94,304.0,GBAO,1,0,2.403798731,1
2018,Texas,2018TXO'Rourke,48.3,797,-97,334.0,Public Policy Polling,0,1,-7.023984994,1
2018,Texas,2018TXCruz,50.9,797,-97,366.0,Public Policy Polling,1,0,-7.023984994,1
2018,New Mexico,2018NMHeinrich,54.1,500,-97,205.0,Tarrance Group,0,1,2.403798731,1
2018,New Mexico,2018NMRich,30.5,500,-97,170.0,Tarrance Group,1,0,2.403798731,0
2018,New Mexico,2018NMJohnson,15.4,500,-97,95.0,Tarrance Group,1,0,2.403798731,1
2018,Mississippi,2018MSBaria,39.5,2100,-99,681.0,Triumph Campaigns,0,1,-7.954178646,1
2018,Mississippi,2018MSWicker,58.5,2100,-99,1118.0,Triumph Campaigns,1,0,-7.954178646,1
2018,Texas,2018TXO'Rourke,48.3,1118,-99,480.0,Quinnipiac University,0,1,-7.023984994,1
2018,Texas,2018TXCruz,50.9,1118,-99,547.0,Quinnipiac University,1,0,-7.023984994,1
2018,Virginia,2018VAKaine,57.1,747,-100,366.0,Virginia Commonwealth University,0,1,0.7271012379999999,1
2018,Virginia,2018VAStewart,41.1,747,-100,194.0,Virginia Commonwealth University,1,0,0.7271012379999999,1
2018,Nevada,2018NVRosen,50.4,500,-101,200.0,Suffolk University,0,1,0.039999588,1
2018,Nevada,2018NVHeller,45.4,500,-101,205.0,Suffolk University,1,0,0.039999588,1
2018,Delaware,2018DECarper,60.0,884,-101,415.0,Gravis Marketing,0,1,5.995207379,1
2018,Delaware,2018DEArlett,37.8,884,-101,344.0,Gravis Marketing,1,0,5.995207379,1
2018,Wisconsin,2018WIBaldwin,55.4,632,-102,317.0,Emerson College,0,1,-1.482069759,1
2018,Wisconsin,2018WIVukmir,44.6,632,-102,224.0,Emerson College,1,0,-1.482069759,1
2018,Arizona,2018AZSinema,50.0,600,-105,288.0,OH Predictive Insights/MBQF,0,1,-4.106799945,1
2018,Arizona,2018AZMcSally,47.6,600,-105,264.0,OH Predictive Insights/MBQF,1,0,-4.106799945,1
2018,Arizona,2018AZSinema,50.0,600,-105,306.0,OH Predictive Insights/MBQF,0,1,-4.106799945,1
2018,Arizona,2018AZSinema,50.0,600,-105,324.0,OH Predictive Insights/MBQF,0,1,-4.106799945,1
2018,Florida,2018FLNelson,49.9,625,-105,275.0,Mason-Dixon Polling & Research Inc.,0,1,-1.790610365,1
2018,Florida,2018FLScott,50.1,625,-105,293.0,Mason-Dixon Polling & Research Inc.,1,0,-1.790610365,1
2018,Texas,2018TXO'Rourke,48.3,806,-105,274.0,Texas Lyceum,0,1,-7.023984994,1
2018,Texas,2018TXCruz,50.9,806,-105,290.0,Texas Lyceum,1,0,-7.023984994,1
